@relation 'BOOKKEEPER_training_iter_3-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.RemoveUseless-M99.0'

@attribute LOC numeric
@attribute CyclomaticComplexity numeric
@attribute Churn numeric
@attribute LocAdded numeric
@attribute NewcomerRisk numeric
@attribute Auth numeric
@attribute WeekendCommit numeric
@attribute ' nSmell' numeric
@attribute ' isBuggy' {No,Yes}

@data
8,2,2,1,0,1,0,0,No
13,3,2,1,0,1,0,0,No
5,1,2,1,1,1,0,0,No
5,1,2,1,0,1,0,0,No
7,1,2,1,0,1,0,0,No
4,1,2,1,0,1,0,0,No
7,1,2,1,0,1,0,0,No
4,1,2,1,0,1,0,0,No
7,1,2,1,0,1,0,0,No
9,2,2,1,0,1,0,0,No
11,2,2,1,0,1,0,0,No
5,1,2,1,0,1,0,0,No
7,1,2,1,0,1,0,0,No
1,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
6,1,2,1,0,1,0,0,No
4,1,2,1,0,1,0,0,No
4,2,0,0,0,0,0,0,No
3,1,2,1,0,1,0,0,No
6,1,0,0,0,0,0,0,No
3,1,2,1,0,1,0,1,No
7,2,4,2,0,1,0,0,No
9,2,4,2,0,1,0,0,No
12,2,6,3,0,1,0,0,No
8,2,8,4,0,1,0,0,No
8,3,12,4,0,1,0,0,No
37,7,18,12,0,1,0,1,No
3,1,6,3,1,1,0,1,No
9,2,12,6,1,1,0,0,No
6,1,2,1,1,1,0,0,No
4,1,2,1,0,1,0,0,No
4,2,0,0,0,0,0,0,No
3,1,2,1,0,1,0,0,No
6,1,0,0,0,0,0,0,No
3,1,2,1,0,1,0,1,No
7,2,4,2,0,1,0,0,No
9,2,4,2,0,1,0,0,No
12,2,6,3,0,1,0,0,No
8,2,8,4,0,1,0,0,No
8,3,12,4,0,1,0,0,No
37,7,18,12,0,1,0,1,No
3,1,6,3,1,1,0,1,No
9,2,12,6,1,1,0,0,No
6,1,2,1,1,1,0,0,No
4,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
3,1,0,0,0,0,0,1,No
3,1,794,794,0,1,0,1,No
3,1,794,794,0,1,0,1,No
14,3,794,794,1,1,0,1,No
11,2,794,794,1,1,0,0,No
3,1,794,794,0,1,0,1,No
3,1,804,804,1,2,0,1,No
3,1,794,794,0,1,0,1,No
3,1,794,794,1,1,0,1,No
10,1,794,794,0,1,0,0,No
31,9,796,795,1,2,0,0,No
29,9,845,822,1,2,0,0,No
41,10,1218,1218,0,1,0,0,No
5,1,1218,1218,1,1,0,0,No
5,1,1218,1218,0,1,0,0,No
7,1,1218,1218,0,1,0,0,No
4,1,1218,1218,0,1,0,0,No
7,1,1218,1218,0,1,0,0,No
4,1,1218,1218,0,1,0,0,No
7,1,1797,1797,0,1,0,0,No
9,2,1797,1797,0,1,0,0,No
11,2,1801,1799,1,2,0,0,No
5,1,1813,1813,1,2,0,0,No
7,1,1813,1813,1,2,0,0,No
1,1,1813,1813,1,2,0,0,No
1,1,1813,1813,1,2,0,0,No
3,1,1813,1813,1,2,0,0,No
1,1,1797,1797,0,1,0,0,No
6,1,1799,1798,1,2,0,0,No
4,1,1797,1797,0,1,0,0,No
6,2,1797,1797,1,1,0,0,No
3,1,1797,1797,0,1,0,0,No
28,3,1797,1797,0,1,0,0,No
3,1,1797,1797,0,1,0,1,No
7,2,1797,1797,0,1,0,0,No
9,2,1797,1797,0,1,0,0,No
48,11,1797,1797,0,1,0,0,No
8,2,1797,1797,0,1,0,0,No
29,10,1797,1797,0,1,0,0,No
27,8,1797,1797,0,1,0,0,No
86,17,1797,1797,0,1,0,1,No
3,1,1378,1378,0,1,0,1,No
9,2,1378,1378,0,1,0,0,No
6,1,1373,1373,0,1,0,0,No
3,1,1373,1373,0,1,0,1,No
9,2,1373,1373,0,1,0,0,No
6,1,1373,1373,0,1,0,0,No
3,1,1386,1386,0,1,0,1,No
6,1,1386,1386,0,1,0,0,No
6,1,1387,1387,0,1,0,0,No
3,1,1373,1373,0,1,0,1,No
10,2,1373,1373,1,1,0,1,No
9,2,1376,1376,0,1,0,0,No
6,1,1373,1373,0,1,0,0,No
5,1,1373,1373,0,1,0,0,No
3,1,1377,1377,0,1,0,1,No
7,2,1373,1373,1,1,0,1,No
13,3,1373,1373,0,1,0,0,No
11,2,1373,1373,0,1,0,0,No
16,4,1373,1373,0,1,0,0,No
10,2,1373,1373,0,1,0,0,No
5,1,1373,1373,1,1,0,0,No
7,2,1373,1373,1,1,0,1,No
13,2,1373,1373,1,1,0,0,No
3,1,1373,1373,0,1,0,1,No
9,2,1373,1373,0,1,0,0,No
6,1,579,579,0,1,0,0,No
3,1,579,579,0,1,0,1,No
9,2,580,580,0,1,0,0,No
6,1,6,6,0,1,0,0,No
3,1,6,6,1,1,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,18,18,1,1,0,0,No
10,2,18,18,1,1,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,3,3,1,1,0,0,No
4,1,1797,1797,0,1,0,0,No
6,2,1797,1797,1,1,0,0,No
3,1,1797,1797,0,1,0,0,No
28,3,1797,1797,0,1,0,0,No
3,1,1797,1797,0,1,0,1,No
7,2,1797,1797,0,1,0,0,No
9,2,1797,1797,0,1,0,0,No
48,11,1797,1797,0,1,0,0,No
8,2,1797,1797,0,1,0,0,No
29,10,1797,1797,0,1,0,0,No
27,8,1797,1797,0,1,0,0,No
86,17,1797,1797,0,1,0,1,No
3,1,1378,1378,0,1,0,1,No
9,2,1378,1378,0,1,0,0,No
6,1,1373,1373,0,1,0,0,No
3,1,1373,1373,0,1,0,1,No
9,2,1373,1373,0,1,0,0,No
6,1,1373,1373,0,1,0,0,No
3,1,1386,1386,0,1,0,1,No
6,1,1386,1386,0,1,0,0,No
6,1,1387,1387,0,1,0,0,No
3,1,1373,1373,0,1,0,1,No
10,2,1373,1373,1,1,0,1,No
9,2,1376,1376,0,1,0,0,No
6,1,1373,1373,0,1,0,0,No
5,1,1373,1373,0,1,0,0,No
3,1,1377,1377,0,1,0,1,No
7,2,1373,1373,1,1,0,1,No
13,3,1373,1373,0,1,0,0,No
11,2,1373,1373,0,1,0,0,No
16,4,1373,1373,0,1,0,0,No
10,2,1373,1373,0,1,0,0,No
5,1,1373,1373,1,1,0,0,No
7,2,1373,1373,1,1,0,1,No
13,2,1373,1373,1,1,0,0,No
3,1,1373,1373,0,1,0,1,No
9,2,1373,1373,0,1,0,0,No
6,1,579,579,0,1,0,0,No
3,1,579,579,0,1,0,1,No
9,2,580,580,0,1,0,0,No
6,1,6,6,0,1,0,0,No
3,1,6,6,1,1,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,18,18,1,1,0,0,No
10,2,18,18,1,1,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,3,3,1,1,0,0,No
4,1,46,29,0,1,0,0,No
3,1,37,20,1,1,0,1,No
3,1,0,0,0,0,0,0,No
15,4,0,0,0,0,0,0,No
8,2,0,0,0,0,0,0,No
13,3,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,90,90,0,1,0,0,No
9,2,90,90,0,1,0,0,No
11,2,90,90,0,1,0,0,No
5,1,90,90,0,1,0,0,No
7,1,90,90,0,1,0,0,No
1,1,90,90,0,1,0,0,No
1,1,90,90,0,1,0,0,No
3,1,90,90,0,1,0,0,No
1,1,90,90,0,1,0,0,No
6,1,90,90,0,1,0,0,No
4,1,106,106,0,1,0,0,No
5,2,106,106,1,1,0,0,No
3,1,106,106,0,1,0,0,No
10,2,90,90,0,1,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
16,3,0,0,0,0,0,0,No
8,2,0,0,0,0,0,0,No
8,3,0,0,0,0,0,0,No
11,3,0,0,0,0,0,0,No
35,7,0,0,0,0,0,1,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,0,0,0,0,0,0,No
4,1,106,106,0,1,0,0,No
5,2,106,106,1,1,0,0,No
3,1,106,106,0,1,0,0,No
10,2,90,90,0,1,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
16,3,0,0,0,0,0,0,No
8,2,0,0,0,0,0,0,No
8,3,0,0,0,0,0,0,No
11,3,0,0,0,0,0,0,No
35,7,0,0,0,0,0,1,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,0,No
8,2,0,0,0,0,0,0,No
13,3,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
6,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
5,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
16,3,0,0,0,0,0,0,No
8,2,0,0,0,0,0,0,No
8,3,0,0,0,0,0,0,No
35,7,0,0,0,0,0,1,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
5,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
16,3,0,0,0,0,0,0,No
8,2,0,0,0,0,0,0,No
8,3,0,0,0,0,0,0,No
35,7,0,0,0,0,0,1,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
3,1,0,0,0,0,0,1,No
3,1,13,13,1,1,0,1,No
5,1,1,1,0,1,0,0,No
13,4,0,0,0,0,0,0,No
14,4,3,3,0,1,0,0,No
21,5,4,4,0,1,0,0,No
5,1,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
6,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,2,1,1,1,1,0,0,No
3,1,0,0,0,0,0,0,No
22,4,6,6,0,1,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
32,7,8,8,0,1,0,0,No
8,2,0,0,0,0,0,0,No
14,5,3,3,0,1,0,0,No
9,3,0,0,0,0,0,0,No
53,11,9,9,0,1,0,1,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,90,90,1,1,0,0,No
3,1,90,90,1,1,0,1,No
7,2,90,90,1,1,0,1,No
13,3,90,90,1,1,0,0,No
11,2,90,90,1,1,0,0,No
16,4,90,90,1,1,0,0,No
10,2,90,90,1,1,0,0,No
5,1,90,90,1,1,0,0,No
7,2,90,90,1,1,0,1,No
13,2,90,90,1,1,0,0,No
4,1,0,0,0,0,0,0,No
7,2,1,1,1,1,0,0,No
3,1,0,0,0,0,0,0,No
22,4,6,6,0,1,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
32,7,8,8,0,1,0,0,No
8,2,0,0,0,0,0,0,No
14,5,3,3,0,1,0,0,No
9,3,0,0,0,0,0,0,No
53,11,9,9,0,1,0,1,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,90,90,1,1,0,0,No
3,1,90,90,1,1,0,1,No
7,2,90,90,1,1,0,1,No
13,3,90,90,1,1,0,0,No
11,2,90,90,1,1,0,0,No
16,4,90,90,1,1,0,0,No
10,2,90,90,1,1,0,0,No
5,1,90,90,1,1,0,0,No
7,2,90,90,1,1,0,1,No
13,2,90,90,1,1,0,0,No
4,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
3,1,0,0,0,0,0,1,No
4,1,0,0,0,0,0,0,No
15,4,0,0,0,0,0,0,No
11,3,0,0,0,0,0,0,No
17,4,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
6,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
5,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
12,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
20,4,0,0,0,0,0,0,No
8,2,0,0,0,0,0,0,No
11,4,0,0,0,0,0,0,No
11,3,0,0,0,0,0,0,No
40,8,0,0,0,0,0,1,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
6,1,0,0,0,0,0,0,No
6,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
5,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
12,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
20,4,0,0,0,0,0,0,No
8,2,0,0,0,0,0,0,No
11,4,0,0,0,0,0,0,No
11,3,0,0,0,0,0,0,No
40,8,0,0,0,0,0,1,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
6,1,0,0,0,0,0,0,No
6,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
3,1,0,0,0,0,0,1,No
4,1,0,0,0,0,0,0,No
13,4,0,0,0,0,0,0,No
11,3,4,4,0,1,0,0,No
17,4,14,14,0,1,0,0,No
5,1,10,10,1,1,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,5,5,0,1,0,0,No
4,1,5,5,0,1,0,0,No
7,1,15,15,0,1,0,0,No
9,2,11,11,0,1,0,0,No
11,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
3,1,3,3,0,1,0,0,No
1,1,3,3,0,1,0,0,No
6,1,8,8,0,1,0,0,No
4,1,4,4,0,1,0,0,No
6,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
16,3,8,5,0,1,0,0,No
3,1,0,0,0,0,0,1,No
7,2,111,59,0,1,0,0,No
9,2,111,59,0,1,0,0,No
24,5,111,59,0,1,0,0,No
8,2,111,59,0,1,0,0,No
11,4,129,76,0,1,0,0,No
9,3,16,16,0,1,0,0,No
44,9,34,30,0,1,0,1,No
3,1,2,1,1,1,0,1,No
7,2,4,2,1,1,0,1,No
13,3,8,6,1,1,0,0,No
11,2,4,2,1,1,0,0,No
16,4,7,5,1,1,0,0,No
10,2,2,1,1,1,0,0,No
5,1,2,1,1,1,0,0,No
7,2,2,1,1,1,0,1,No
13,2,10,9,1,1,0,0,No
3,1,0,0,0,0,0,1,No
7,2,7,6,1,1,0,1,No
13,3,9,7,1,1,0,0,No
11,2,2,1,1,1,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,0,0,0,0,0,0,No
4,1,4,4,0,1,0,0,No
6,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
16,3,8,5,0,1,0,0,No
3,1,0,0,0,0,0,1,No
7,2,111,59,0,1,0,0,No
9,2,111,59,0,1,0,0,No
24,5,111,59,0,1,0,0,No
8,2,111,59,0,1,0,0,No
11,4,129,76,0,1,0,0,No
9,3,16,16,0,1,0,0,No
44,9,34,30,0,1,0,1,No
3,1,2,1,1,1,0,1,No
7,2,4,2,1,1,0,1,No
13,3,8,6,1,1,0,0,No
11,2,4,2,1,1,0,0,No
16,4,7,5,1,1,0,0,No
10,2,2,1,1,1,0,0,No
5,1,2,1,1,1,0,0,No
7,2,2,1,1,1,0,1,No
13,2,10,9,1,1,0,0,No
3,1,0,0,0,0,0,1,No
7,2,7,6,1,1,0,1,No
13,3,9,7,1,1,0,0,No
11,2,2,1,1,1,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,0,0,0,0,0,0,No
4,1,21,21,0,1,0,0,No
3,1,21,21,0,1,0,1,No
3,1,0,0,0,0,0,1,No
3,1,0,0,0,0,0,1,No
5,1,0,0,0,0,0,0,No
17,5,0,0,0,0,0,0,No
14,4,0,0,0,0,0,0,No
21,5,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
6,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
5,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
14,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
24,5,0,0,0,0,0,0,No
8,2,0,0,0,0,0,0,No
14,5,0,0,0,0,0,0,No
13,4,0,0,0,0,0,0,No
45,9,5,5,0,1,0,1,No
3,1,0,0,0,0,0,1,No
6,1,0,0,0,0,0,0,No
6,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,159,82,1,1,0,0,No
3,1,159,82,1,1,0,1,No
6,1,159,82,1,1,0,0,No
6,1,159,82,1,1,0,0,No
4,1,0,0,0,0,0,0,No
5,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,No
14,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
24,5,0,0,0,0,0,0,No
8,2,0,0,0,0,0,0,No
14,5,0,0,0,0,0,0,No
13,4,0,0,0,0,0,0,No
45,9,5,5,0,1,0,1,No
3,1,0,0,0,0,0,1,No
6,1,0,0,0,0,0,0,No
6,1,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
13,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
16,4,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
13,2,159,82,1,1,0,0,No
3,1,159,82,1,1,0,1,No
6,1,159,82,1,1,0,0,No
6,1,159,82,1,1,0,0,No
4,1,159,82,0,1,0,0,No
3,1,0,0,0,0,0,1,No
4,1,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,No
13,4,10,9,0,1,0,0,No
8,2,4,2,0,1,0,1,No
13,3,4,2,0,1,0,1,No
5,1,2,1,1,1,0,0,No
5,1,0,0,0,0,0,0,No
7,1,4,2,0,1,0,0,No
4,1,2,1,0,1,0,0,No
7,1,2,1,0,1,0,0,No
4,1,2,1,0,1,0,0,No
7,1,2,1,0,1,0,0,No
9,2,2,1,0,1,0,0,No
11,2,4,2,0,1,0,0,No
5,1,2,1,0,1,0,0,No
7,1,2,1,0,1,0,0,No
1,1,0,0,0,0,0,0,No
1,1,0,0,0,0,0,0,No
3,1,2,1,0,1,0,0,No
1,1,0,0,0,0,0,0,No
6,1,2,1,0,1,0,0,No
4,1,0,0,0,0,0,0,No
5,2,2,1,1,1,0,0,No
3,1,2,1,0,1,0,0,No
10,2,2,1,0,1,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
15,3,0,0,0,0,0,1,No
8,2,0,0,0,0,0,0,No
31,8,0,0,0,0,0,0,No
9,3,0,0,0,0,0,0,No
32,6,0,0,0,0,0,1,No
6,2,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
14,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
13,3,0,0,0,0,0,0,No
14,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
11,2,5,5,0,1,0,0,No
10,2,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
8,2,0,0,0,0,0,1,No
4,1,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
14,2,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
5,2,2,1,1,1,0,0,No
3,1,2,1,0,1,0,0,No
10,2,2,1,0,1,0,0,No
3,1,0,0,0,0,0,1,No
7,2,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
15,3,0,0,0,0,0,1,No
8,2,0,0,0,0,0,0,No
31,8,0,0,0,0,0,0,No
9,3,0,0,0,0,0,0,No
32,6,0,0,0,0,0,1,No
6,2,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
7,2,0,0,0,0,0,1,No
14,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
13,3,0,0,0,0,0,0,No
14,3,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
11,2,5,5,0,1,0,0,No
10,2,0,0,0,0,0,0,No
10,2,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,2,0,0,0,0,0,1,No
8,2,0,0,0,0,0,1,No
4,1,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
14,2,0,0,0,0,0,0,No
4,1,67,35,0,1,0,0,No
3,1,67,35,1,1,0,1,No
14,3,67,35,1,1,0,1,No
11,2,0,0,0,0,0,0,No
3,1,0,0,0,0,0,1,No
4,1,0,0,0,0,0,0,No
15,4,0,0,0,0,0,0,No
11,3,0,0,0,0,0,0,No
17,4,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
5,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
4,1,0,0,0,0,0,0,No
7,1,0,0,0,0,0,0,No
9,2,0,0,0,0,0,0,No
11,2,0,0,0,0,0,0,No
5,1,2,1,0,1,0,0,No
7,1,10,9,0,1,0,0,No
1,1,8,8,0,1,0,0,No
1,1,8,8,0,1,0,0,No
3,1,2,1,0,1,0,0,No
1,1,2,1,0,1,0,0,No
6,1,2,1,0,1,0,0,No
4,1,2,1,0,1,0,0,No
4,2,114,59,1,1,0,0,No
3,1,116,60,0,1,0,0,No
8,1,116,60,0,1,0,0,No
3,1,114,59,0,1,0,1,No
7,2,114,59,0,1,0,0,No
9,2,114,59,0,1,0,0,No
16,3,114,59,0,1,0,0,No
8,2,0,0,0,0,0,0,No
